Ano Lançamento	PI	Ação Governo	Categoria Gasto	Elemento Despesa	Subitem	Item Informação	Movim. Líquido - R$ (Item Informação)
2020	NM20AA00000	8585	OUTRAS DESPESAS CORRENTES	OBRIGACOES TRIBUTARIAS E CONTRIBUTIVAS	CONTRIBUICAO P/ CUSTEIO DE ILUMINACAO PUBLICA	56	5.522,75
2020	NM20AA00000	8585	OUTRAS DESPESAS CORRENTES	OBRIGACOES TRIBUTARIAS E CONTRIBUTIVAS	MULTAS INDEDUTIVEIS	56	331,25
2020	NM20GA00000	8585	OUTRAS DESPESAS CORRENTES	SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - PJ	LOCACAO DE SOFTWARES	56	45.460,00
2020	NM20GL00000	8585	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	GENEROS DE ALIMENTACAO	56	12.816,00
2020	NM20GL00000	8585	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	MATERIAL DE COPA E COZINHA	56	3.832,00
2020	NM20GL00000	8585	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	MATERIAL DE EXPEDIENTE	56	15.062,78
2020	NM20GL00000	8585	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	MATERIAL DE PROTECAO E SEGURANCA	56	1.325,00
2020	NM20GL00000	8585	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	MATERIAL ELETRICO E ELETRONICO	56	980,00
2020	NM20GL00000	8585	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	MATERIAL P/ MANUT.DE BENS IMOVEIS/INSTALACOES	56	27.985,74
2020	NM20GL00000	8585	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	MATERIAL P/ MANUTENCAO DE BENS MOVEIS	56	1.013,06
2020	NM20LG00000	8585	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	COMBUSTIVEIS E LUBRIFICANTES AUTOMOTIVOS	56	1.119,32
2020	NM20LS00000	8585	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	MATERIAL HOSPITALAR	56	1.929.189,54
2020	NM20LS00000	8585	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	MATERIAL ODONTOLOGICO	56	3.028,25
2020	NM20UF00000	8585	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	MATERIAL DE ACONDICIONAMENTO E EMBALAGEM	56	7.604,95
2020	NM20UF00000	8585	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	MATERIAL FARMACOLOGICO	56	1.447.259,48
2020	NM20UL00000	8585	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	MATERIAL HOSPITALAR	56	385,60
2020	NM20UL00000	8585	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	MATERIAL LABORATORIAL	56	971.415,03
2020	NO20LS00320	21C0	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	MATERIAL HOSPITALAR	56	2.233,00
2020	NR01LS00000	20RX	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	MATERIAL HOSPITALAR	56	44.915,40
2020	NR01UF00000	20RX	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	MATERIAL FARMACOLOGICO	56	121.279,70
2020	V2000N7100N	2000	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	MATERIAL HOSPITALAR	56	89.415,45
2020	V2000N7100N	2000	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	MATERIAL LABORATORIAL	56	76.320,00
2020	V2000N7100N	2000	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	MATERIAL ODONTOLOGICO	56	1.482,04
2020	V2000N7100N	2000	OUTRAS DESPESAS CORRENTES	OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.	SERVICOS DE ENERGIA ELETRICA	56	916,26
2020	V4572N99DPN	4572	OUTRAS DESPESAS CORRENTES	OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.	SERVICO DE SELECAO E TREINAMENTO	56	40.386,61
2020	NDR000DRS20	4086	OUTRAS DESPESAS CORRENTES	DIARIAS - PESSOAL CIVIL	DIARIAS NO PAIS	01	6.477,93
2020	NE20LS00000	219A	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	MATERIAL ODONTOLOGICO	01	15.379,52
2020	NE20LS00000	219A	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	NAO SE APLICA	01	19.562,41
2020	NF19AA00000	8585	OUTRAS DESPESAS CORRENTES	LOCACAO DE MAO-DE-OBRA	LIMPEZA E CONSERVACAO	01	272.811,73
2020	NF19AA00000	8585	OUTRAS DESPESAS CORRENTES	OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.	SERVICOS DE ENERGIA ELETRICA	01	62.744,82
2020	NF19AA00000	8585	OUTRAS DESPESAS CORRENTES	DESPESAS DE EXERCICIOS ANTERIORES	OBRIGACOES TRIBUTARIAS E CONTRIBUTIVAS	01	36,58
2020	NF19AA00000	8585	OUTRAS DESPESAS CORRENTES	DESPESAS DE EXERCICIOS ANTERIORES	OUTROS SERVICOS DE TERCEIROS - PJ	01	412.154,67
2020	NF200000000	8585	OUTRAS DESPESAS CORRENTES	OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.	NAO SE APLICA	01	353.822,27
2020	NF20AA00000	8585	OUTRAS DESPESAS CORRENTES	LOCACAO DE MAO-DE-OBRA	LIMPEZA E CONSERVACAO	01	257.679,19
2020	NM200000000	8585	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	NAO SE APLICA	01	15.000,00
2020	NM200000000	8585	OUTRAS DESPESAS CORRENTES	OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.	NAO SE APLICA	01	8.194.742,42
2020	NM20AA00000	8585	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	GAS E OUTROS MATERIAIS ENGARRAFADOS	01	147.419,51
2020	NM20AA00000	8585	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	MATERIAL QUIMICO	01	186.213,35
2020	NM20AA00000	8585	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	NAO SE APLICA	01	40.254,21
2020	NM20AA00000	8585	OUTRAS DESPESAS CORRENTES	PASSAGENS E DESPESAS COM LOCOMOCAO	TRANSPORTE DE SERVIDORES	01	291.566,05
2020	NM20AA00000	8585	OUTRAS DESPESAS CORRENTES	LOCACAO DE MAO-DE-OBRA	APOIO ADMINISTRATIVO, TECNICO E OPERACIONAL	01	2.243.902,19
2020	NM20AA00000	8585	OUTRAS DESPESAS CORRENTES	LOCACAO DE MAO-DE-OBRA	LIMPEZA E CONSERVACAO	01	2.950.755,37
2020	NM20AA00000	8585	OUTRAS DESPESAS CORRENTES	LOCACAO DE MAO-DE-OBRA	MANUTENCAO E CONSERVACAO DE BENS IMOVEIS	01	1.491.286,20
2020	NM20AA00000	8585	OUTRAS DESPESAS CORRENTES	LOCACAO DE MAO-DE-OBRA	MANUTENCAO E CONSERVACAO DE BENS MOVEIS	01	347.692,10
2020	NM20AA00000	8585	OUTRAS DESPESAS CORRENTES	LOCACAO DE MAO-DE-OBRA	NAO SE APLICA	01	164.859,49
2020	NM20AA00000	8585	OUTRAS DESPESAS CORRENTES	LOCACAO DE MAO-DE-OBRA	SERVICOS DE COPA E COZINHA	01	1.512.662,14
2020	NM20AA00000	8585	OUTRAS DESPESAS CORRENTES	LOCACAO DE MAO-DE-OBRA	VIGILANCIA OSTENSIVA	01	813.258,60
2020	NM20AA00000	8585	OUTRAS DESPESAS CORRENTES	OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.	ENCARGOS FINANCEIROS INDEDUTIVEIS	01	187,43
2020	NM20AA00000	8585	OUTRAS DESPESAS CORRENTES	OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.	FRETES E TRANSPORTES DE ENCOMENDAS	01	19.161,97
2020	NM20AA00000	8585	OUTRAS DESPESAS CORRENTES	OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.	JUROS	01	2.263,61
2020	NM20AA00000	8585	OUTRAS DESPESAS CORRENTES	OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.	LIMPEZA E CONSERVACAO	01	4.413,65
2020	NM20AA00000	8585	OUTRAS DESPESAS CORRENTES	OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.	LOCACAO BENS MOV. OUT.NATUREZAS E INTANGIVEIS	01	6.081,25
2020	NM20AA00000	8585	OUTRAS DESPESAS CORRENTES	OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.	LOCACAO DE MAQUINAS E EQUIPAMENTOS	01	209.466,60
2020	NM20AA00000	8585	OUTRAS DESPESAS CORRENTES	OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.	MANUT. E CONSERV. DE MAQUINAS E EQUIPAMENTOS	01	1.419.935,88
2020	NM20AA00000	8585	OUTRAS DESPESAS CORRENTES	OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.	MANUTENCAO E CONSERV. DE BENS IMOVEIS	01	19.500,00
2020	NM20AA00000	8585	OUTRAS DESPESAS CORRENTES	OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.	MANUTENCAO E CONSERV. DE VEICULOS	01	19.524,00
2020	NM20AA00000	8585	OUTRAS DESPESAS CORRENTES	OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.	MULTAS INDEDUTIVEIS	01	5.748,22
2020	NM20AA00000	8585	OUTRAS DESPESAS CORRENTES	OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.	SERV. DE APOIO ADMIN., TECNICO E OPERACIONAL	01	12.700,00
2020	NM20AA00000	8585	OUTRAS DESPESAS CORRENTES	OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.	SERV.MEDICO-HOSPITAL.,ODONTOL.E LABORATORIAIS	01	230.935,26
2020	NM20AA00000	8585	OUTRAS DESPESAS CORRENTES	OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.	SERVICO DE INCINERACAO,DESTRUICAO E DEMOLICAO	01	104.000,00
2020	NM20AA00000	8585	OUTRAS DESPESAS CORRENTES	OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.	SERVICOS DE AGUA E ESGOTO	01	1.000.000,00
2020	NM20AA00000	8585	OUTRAS DESPESAS CORRENTES	OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.	SERVICOS DE ANALISES E PESQUISAS CIENTIFICAS	01	38.212,20
2020	NM20AA00000	8585	OUTRAS DESPESAS CORRENTES	OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.	SERVICOS DE CONTROLE AMBIENTAL	01	25.479,75
2020	NM20AA00000	8585	OUTRAS DESPESAS CORRENTES	OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.	SERVICOS DE ENERGIA ELETRICA	01	1.425.000,00
2020	NM20AA00000	8585	OUTRAS DESPESAS CORRENTES	OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.	SERVICOS DE TELECOMUNICACOES	01	35.180,55
2020	NM20AA00000	8585	OUTRAS DESPESAS CORRENTES	SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - PJ	LOCACAO DE EQUIPAMENTOS DE TIC - IMPRESSORAS	01	4.785,90
2020	NM20AA00000	8585	OUTRAS DESPESAS CORRENTES	OBRIGACOES TRIBUTARIAS E CONTRIBUTIVAS	CONTRIBUICAO P/ CUSTEIO DE ILUMINACAO PUBLICA	01	11.073,75
2020	NM20AA00000	8585	OUTRAS DESPESAS CORRENTES	OBRIGACOES TRIBUTARIAS E CONTRIBUTIVAS	MULTAS INDEDUTIVEIS	01	369,58
2020	NM20AP00000	8585	OUTRAS DESPESAS CORRENTES	OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.	SERVICOS DE AUDIO, VIDEO E FOTO	01	4.193,00
2020	NM20GA00000	8585	OUTRAS DESPESAS CORRENTES	SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - PJ	LOCACAO DE SOFTWARES	01	45.460,00
2020	NM20GL00000	8585	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	GENEROS DE ALIMENTACAO	01	32.400,00
2020	NM20GL00000	8585	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	MATERIAL DE COPA E COZINHA	01	3.832,00
2020	NM20GL00000	8585	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	MATERIAL DE EXPEDIENTE	01	23.828,25
2020	NM20GL00000	8585	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	MATERIAL DE PROTECAO E SEGURANCA	01	1.325,00
2020	NM20GL00000	8585	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	MATERIAL DE TIC - MATERIAL DE CONSUMO	01	16.000,00
2020	NM20GL00000	8585	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	MATERIAL ELETRICO E ELETRONICO	01	1.256,00
2020	NM20GL00000	8585	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	MATERIAL P/ MANUT.DE BENS IMOVEIS/INSTALACOES	01	41.593,49
2020	NM20GL00000	8585	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	MATERIAL P/ MANUTENCAO DE BENS MOVEIS	01	17.543,20
2020	NM20GL00000	8585	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	NAO SE APLICA	01	75.585,72
2020	NM20GL00000	8585	OUTRAS DESPESAS CORRENTES	OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.	FRETES E TRANSPORTES DE ENCOMENDAS	01	1.791,35
2020	NM20GL00000	8585	OUTRAS DESPESAS CORRENTES	OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.	MANUT. E CONSERV. DE MAQUINAS E EQUIPAMENTOS	01	3.330,00
2020	NM20GL00000	8585	OUTRAS DESPESAS CORRENTES	OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.	MANUT. E CONSERV. DE MAQUINAS E EQUIPAMENTOS	01	631,21
2020	NM20LG00000	8585	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	COMBUSTIVEIS E LUBRIFICANTES AUTOMOTIVOS	01	6.407,02
2020	NM20LS00000	8585	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	MATERIAL HOSPITALAR	01	2.470.458,92
2020	NM20LS00000	8585	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	MATERIAL ODONTOLOGICO	01	6.883,50
2020	NM20UF00000	8585	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	MATERIAL DE ACONDICIONAMENTO E EMBALAGEM	01	7.604,95
2020	NM20UF00000	8585	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	MATERIAL FARMACOLOGICO	01	1.693.022,64
2020	NM20UL00000	8585	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	MATERIAL HOSPITALAR	01	385,60
2020	NM20UL00000	8585	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	MATERIAL LABORATORIAL	01	1.255.915,59
2020	NO200000000	21C0	OUTRAS DESPESAS CORRENTES	[A DETALHAR]	NAO SE APLICA	01	51.570,70
2020	NO200000220	21C0	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	MATERIAL HOSPITALAR	01	338.310,00
2020	NO200000420	21C0	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	MATERIAL HOSPITALAR	01	108.809,20
2020	NO200000520	21C0	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	MATERIAL HOSPITALAR	01	33.178,40
2020	NO200000720	21C0	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	MATERIAL HOSPITALAR	01	95.760,00
2020	NO200000820	21C0	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	NAO SE APLICA	01	60.128,60
2020	NO200001020	21C0	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	NAO SE APLICA	01	12.914,85
2020	NO200001120	21C0	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	NAO SE APLICA	01	143.021,92
2020	NO200001220	21C0	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	NAO SE APLICA	01	130.859,12
2020	NO200001420	21C0	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	NAO SE APLICA	01	22.982,40
2020	NO200001620	21C0	INVESTIMENTO	EQUIPAMENTOS E MATERIAL PERMANENTE	NAO SE APLICA	01	2.745.130,00
2020	NO200001720	21C0	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	NAO SE APLICA	01	12.172,05
2020	NO20LS00000	21C0	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	MATERIAL DE PROTECAO E SEGURANCA	01	3.975,00
2020	NO20LS00000	21C0	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	MATERIAL HOSPITALAR	01	616.618,00
2020	NO20LS00000	21C0	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	NAO SE APLICA	01	583.714,20
2020	NO20LS00320	21C0	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	MATERIAL HOSPITALAR	01	433.511,72
2020	NO20LS00620	21C0	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	MATERIAL HOSPITALAR	01	114.550,00
2020	NO20LS00920	21C0	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	MATERIAL QUIMICO	01	317.680,56
2020	NO20LS01320	21C0	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	MATERIAL HOSPITALAR	01	22.880,00
2020	NO20LS01520	21C0	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	MATERIAL HOSPITALAR	01	31.042,12
2020	NO20SU00000	21C0	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	MATERIAL P/ MANUT.DE BENS IMOVEIS/INSTALACOES	01	62.097,58
2020	NO20SU00000	21C0	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	MATERIAL P/ MANUTENCAO DE BENS MOVEIS	01	42.161,99
2020	NO20SU00000	21C0	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	NAO SE APLICA	01	27.688,01
2020	NO20SU00000	21C0	OUTRAS DESPESAS CORRENTES	OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.	MANUT. E CONSERV. DE MAQUINAS E EQUIPAMENTOS	01	12.350,00
2020	NR010000000	20RX	OUTRAS DESPESAS CORRENTES	[A DETALHAR]	NAO SE APLICA	01	1.571.888,41
2020	NR010000000	20RX	INVESTIMENTO	[A DETALHAR]	NAO SE APLICA	01	910.000,00
2020	NR01AA00000	20RX	OUTRAS DESPESAS CORRENTES	LOCACAO DE MAO-DE-OBRA	SERVICOS DE COPA E COZINHA	01	520.721,88
2020	NR01GL00000	20RX	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	MATERIAL DE ACONDICIONAMENTO E EMBALAGEM	01	3.830,20
2020	NR01GL00000	20RX	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	MATERIAL DE EXPEDIENTE	01	7.513,60
2020	NR01GL00000	20RX	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	MATERIAL DE LIMPEZA E PROD. DE HIGIENIZACAO	01	1.996,80
2020	NR01GL00000	20RX	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	MATERIAL DE PROTECAO E SEGURANCA	01	3.300,00
2020	NR01GL00000	20RX	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	MATERIAL ELETRICO E ELETRONICO	01	2.464,75
2020	NR01GL00000	20RX	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	MATERIAL P/ MANUTENCAO DE BENS MOVEIS	01	640,90
2020	NR01GL00000	20RX	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	NAO SE APLICA	01	50.263,86
2020	NR01GL00000	20RX	INVESTIMENTO	EQUIPAMENTOS E MATERIAL PERMANENTE	APARELHOS E UTENSILIOS DOMESTICOS	01	50.000,00
2020	NR01LS00000	20RX	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	MATERIAL DE PROTECAO E SEGURANCA	01	4.218,00
2020	NR01LS00000	20RX	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	MATERIAL HOSPITALAR	01	750.931,41
2020	NR01LS00000	20RX	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	NAO SE APLICA	01	144.870,59
2020	NR01UF00000	20RX	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	MATERIAL DE ACONDICIONAMENTO E EMBALAGEM	01	7.829,99
2020	NR01UF00000	20RX	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	MATERIAL FARMACOLOGICO	01	673.594,49
2020	NR01UL00000	20RX	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	MATERIAL LABORATORIAL	01	554.657,00
